obec,url,municipality_kod
Drahotěšice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=15568},535958.0
Arneštovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16662},509388.0
Zvíkov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18516},535591.0
Ločenice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=58243},544809.0
Čížkov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=30936},598704.0
Proseč,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=634},537829.0
Trhové Sviny,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=61000},545171.0
Lidmaň,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=42087},561100.0
Obříství,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Neratovice_159/535133_Ob%F8%EDstv%ED/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/535133_UP_2017_Obristvi_ORG/UP_OB_text_vydani_UP.pdf},535133.0
Tišice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Neratovice_159/535222_Ti%9Aice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/535222_UP_2021_Tisice_ORG/I_Textova%20cast%20UP.pdf},535222.0
Velký Rybník,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14678},549045.0
Počátky,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16970},548561.0
Neplachov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18100},535435.0
Dříteň,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=57516},544426.0
Útěchovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14660},548987.0
Žirovnice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14741},549231.0
Kojetice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Neratovice_159/538345_Kojetice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/538345_UP_2014_Kojetice_ORG/OOP-text-UP.pdf},538345.0
Čenkov u Bechyně,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=5000},598976.0
Bořetice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=43964},561240.0
Bošilec,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=8998},535401.0
Libiš,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Neratovice_159/571784_Libi%9A/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/571784_UP_2022_Libis_ORG/OOP-text.pdf},571784.0
Vráto,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=53651},535796.0
Cetoraz,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=787},547662.0
Záboří,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=62254},545317.0
Kamenice nad Lipou,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=29407},548111.0
Kostomlátky,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Nymburk_191/529630_Kostoml%E1tky/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/529630_UP_2015_Kostomlatky_ORG/Textov%E1%20%E8%E1st/UP_Kostoml%E1tky.pdf},529630.0
Pavlov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=31302},561916.0
Kamenný Újezd,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=54941},544663.0
Zvěřínek,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Nymburk_191/534862_Zv%EC%F8%EDnek/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/534862_UP_PRV_STAV_01_2023_Zverinek_ORG/Textov%E1%20%E8%E1st%20po%20zm%ECn%EC%20%E8%201.pdf},534862.0
Borek,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=63707},544272.0
Těmice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14634},548936.0
Dobrá Voda,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13723},561932.0
Černovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=39692},547760.0
Litvínovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=63398},544795.0
Červená Řečice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=46773},547778.0
Ondřejov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14452},537691.0
Zachotín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=17097},549177.0
Závraty,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18457},599778.0
Vystrkov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=19977},561797.0
Slavče,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=40525},545023.0
Košetice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=22927},548171.0
Jíkev,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Nymburk_191/537250_J%EDkev/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537250_UP_2011_Jikev_ORG/%DAPO%20Jikev_textov%E1%20%E8%E1st%20%DAP.pdf},537250.0
Plav,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=53256},535346.0
Řečice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=34291},548715.0
Dobšice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=50647},536199.0
Kovanice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Nymburk_191/537373_Kovanice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537373_UP_2022_Kovanice_ORG/00_Textov%E1%20%E8%E1st-OOP.pdf},537373.0
Žár,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=53912},545376.0
Libníč,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=57114},535800.0
Humpolec,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=24119},547999.0
Milčice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Nymburk_191/537497_Mil%E8ice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537497_UP_2016_Milcice_ORG/milcice_text-2016UP.pdf},537497.0
Dubičné,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=58755},535788.0
Rožďalovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Nymburk_191/537756_Ro%9E%EFalovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537756_UP_PRV_STAV_02_2023_Rozdalovice_ORG/537756_text.pdf},537756.0
Žirov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=37811},561908.0
Hradce,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=64852},535460.0
Nová Ves,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=64922},535648.0
Pelhřimov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=45384},547492.0
Všechlapy,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Nymburk_191/537985_V%9Aechlapy/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537985_UP_2024_Vsechlapy_ORG/537985_text.pdf},537985.0
Nový Dvùr,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Nymburk_191/599654_Nov%FD_Dv%F9r/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/599654_UP_2024_Novy_Dvur_ORG/599654_text.pdf},599654.0
Ostrolovský Újezd,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=62139},535231.0
Olešná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14451},561967.0
Hvozdec,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=52198},535613.0
Lhota-Vlasenice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13882},561282.0
Hořice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=40215},547956.0
Temelín,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=52586},545155.0
Dymokury,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Podebrady_205/537128_Dymokury/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537128_UP_2009_Dymokury_ORG/%DAzemn%ED%20pl%E1n%20-%20text.pdf},537128.0
Hořepník,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18803},547948.0
Choťánky,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Podebrady_205/537217_Cho%9D%E1nky/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537217_UP_2024_Chotanky_ORG/537217_text.pdf},537217.0
Putimov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=34209},598755.0
Habří,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=42490},535575.0
Kněžice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Podebrady_205/537292_Kn%EC%9Eice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537292_UP_2014_Knezice_ORG/TEXTOV%C1%20%C8%C1ST.pdf},537292.0
Křeč,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16640},548201.0
Dolní Bukovsko,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44149},544388.0
Zliv,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=58781},545341.0
Jiřice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=24117},548081.0
Vyklantice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=1226},549134.0
Boršov nad Vltavou,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=64217},544299.0
Okřínek,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Podebrady_205/537560_Ok%F8%EDnek/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537560_UP_2010_Okrinek_ORG/TEXT-SESIT_I_VYROK.pdf},537560.0
Bratřice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=786},547603.0
Buřenice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=1026},561312.0
Včelná,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=55400},545228.0
Modrá Hùrka,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=2450},598615.0
Čelistná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13668},529826.0
Lišov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=63019},544779.0
Stojčín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=45735},561452.0
Hojanovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44759},547883.0
Budíkov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=36895},547638.0
Kamenná,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=60478},535982.0
Vojslavice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=726},549126.0
Sloveč,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Podebrady_205/537802_Slove%E8/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/537802_UP_2022_Slovec_ORG/Slovec-UP_text-VYROK.pdf},537802.0
Koberovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=25311},548146.0
Sedlec,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=57194},545015.0
Ježov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=46785},548073.0
Bořetín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=38975},509418.0
Kněžičky,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Podebrady_205/551481_Kn%EC%9Ei%E8ky/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/551481_UP_2017_Knezicky_ORG/TEXTOV%C1%20%C8%C1ST.pdf},551481.0
Vrbice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Podebrady_205/599611_Vrbice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/599611_UP_2006_Vrbice_ORG/TEXTOV%C1_%C8%C1ST_s_grafick%FDmi_p%F8%EDlohami.pdf},599611.0
Nová Cerekev,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=24233},548456.0
Strážkovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=26571},545082.0
Dlouhá Lhota,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/513504_Dlouh%E1_Lhota/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513504_UP_PRV_STAV_03_2022_Dlouha_Lhota_ORG/00_Textov%E1%20%E8%E1st%20-%20%FAz%20po%20zm%20%E8%203.pdf},513504.0
Komorovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=24402},548162.0
Zduchovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/513512_Zduchovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513512_UP_2007_Zduchovice_ORG/Zduchovice-uzemni%20plan-textov%E1%20%E8%E1st.pdf},513512.0
Lešetice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/513521_Le%9Aetice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513521_UP_PRV_STAV_01_2022_Lesetice_ORG/UP_Le%9Aetice_text_%DAZ_po_Zm1.pdf},513521.0
Jivno,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=62619},535761.0
Nový Rychnov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18458},548464.0
Občov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/513571_Ob%E8ov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513571_UP_PRV_STAV_02_2020_Obcov_ORG/00_OBCOV_UP_Textova%20Cast_Aktualizace_06_2020.pdf},513571.0
Libín,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=37023},544744.0
Hudčice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/513580_Hud%E8ice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513580_UP_2019_Hudcice_ORG/%DAP%20Hud%E8ice%20TEXTOV%C1%20%C8%C1ST%20A.pdf},513580.0
Doubravice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=12648},535664.0
Zajíčkov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14719},561975.0
Příbram,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/539911_P%F8%EDbram/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539911_UP_PRV_STAV_02_2024_Pribram_ORG/00_ZM2_%DAP_P%F8%EDbram_TEXT_2024_07_N%C1VRH.pdf},539911.0
Litohošť,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14356},561266.0
Hluboká nad Vltavou,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=61244},544485.0
Bystrá,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=20116},561801.0
Želiv,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=29620},549215.0
Černov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18618},561142.0
Bratkovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/539988_Bratkovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/539988_UP_PRV_STAV_01_2024_Bratkovice_ORG/539988_text%20%285%29.pdf},539988.0
Březnice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540013_B%F8eznice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540013_UP_PRV_STAV_04_2023_Breznice_ORG/540013_text.pdf},540013.0
Rovná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14569},561274.0
Polesí,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14537},561436.0
Mladé Bříště,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=47722},548383.0
Buková u Příbramě,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540021_Bukov%E1_u_P%F8%EDbram%EC/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540021_UP_PRV_STAV_04_2022_Bukova_u_Pribrame_ORG/01_a_TEXTOV%C1_%C8%C1ST_%DAZ_%DAP_Bukov%E9_u_P%F8%EDbram%EC_po_Z4_09-2022.pdf},540021.0
Homole,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=64270},544493.0
Čejov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=214},547735.0
Vyskytná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=17532},549142.0
Dolní Hbity,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540129_Doln%ED_Hbity/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540129_UP_PRV_STAV_03_2023_Dolni%20_Hbity_ORG/Text%20%DAZ%20po%20Zm3%20Doln%ED%20Hbity.pdf},540129.0
Častrov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18946},547719.0
Staré Bříště,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=46863},561843.0
Kámen,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=43218},548103.0
Rynárec,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16982},562009.0
Vitín,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=63328},535893.0
Hluboš,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540242_Hlubo%9A/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540242_UP_2014_Hlubos_ORG/00_%DAP_Hlubo%9A_TEXT.pdf},540242.0
Božejov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=36333},547581.0
Horní Kněžeklady,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=32932},536105.0
Mezná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14371},529834.0
Horní Stropnice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=62729},544515.0
Bělá,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13622},561126.0
